subject,question_id,question,A,B,C,D,E,F,G,H,I,J,true_answer,pred,is_correct,answer_method,cot_pred,cot_input_length,cot_gen_length,cot_output,answer_latency_ms,extraction_method_used,ground_truth_normalized,extracted_normalized
SPLIT_0_OF_1,16,"A person wants to be able to have more natural power in their home. They choose to cease using a traditional electric company to source this electricity, and so decide to install",sun grafts,sunlight shields,panels collecting sunlight,solar bees,,,,,,,C,C,True,generate,C,137,6,C. panels collecting sunlight,70.80827699974179,,,
SPLIT_0_OF_1,17,A Mola Mola might live where?,Lake Michigan,The Mississippi River,Bay of Bengal,Lake Eerie,,,,,,,C,A,False,generate,A,112,2,A,35.72597197489813,,,
SPLIT_0_OF_1,18,Which requires energy to move?,weasel,willow,mango,poison ivy,,,,,,,A,A,True,generate,A,106,9,The correct answer is A. weasel,96.13999398425221,,,
SPLIT_0_OF_1,19,An animal that only eats plants is a,rat,moth,chimpanzee,pig,,,,,,,B,D,False,generate,D,106,8,The correct answer is D. pig,87.54693204537034,,,
SPLIT_0_OF_1,20,There was a lot more water vapor in the air when we went on a trip to,Hanoi,Athens,Baghdad,Phoenix,,,,,,,A,D,False,generate,D,115,4,D. Phoenix,52.859265997540206,,,
SPLIT_0_OF_1,21,An example of conservation is avoiding the use of,gasoline,air,snow,clothes,,,,,,,A,A,True,generate,A,106,4,A. gasoline,53.215709049254656,,,
SPLIT_0_OF_1,22,What can feathers on Spheniscidae be used for?,keeping warm,flying,sleeping,eating,,,,,,,A,A,True,generate,A,110,5,A. keeping warm,62.042545003350824,,,
SPLIT_0_OF_1,23,Overpopulation can cause,More fresh water for people to drink,Lower Life Expectancy in Countries,More food for more people,More space for places to people to live,,,,,,,B,D,False,generate,D,123,15,The correct answer is D. More space for places to people to live,148.18218804430217,,,
SPLIT_0_OF_1,24,Shining a light through a diamond can,make a lot of bright lights shine,summon a brilliant wave of color,heat up a room,make a lot of money,,,,,,,B,B,True,generate,B,123,9,B. summon a brilliant wave of color,96.00495098857209,,,
SPLIT_0_OF_1,25,"If you were attacked by a shark and had to punch it sharply where it pulls in air from, you'd use your hand to make contact with",its snout,its gills,its nose,its belly,,,,,,,B,A,False,generate,A,132,6,A. its snout,70.98774902988225,,,
SPLIT_0_OF_1,26,which of these would stop a car quicker?,a wheel with wet brake pads,a wheel without brake pads,a wheel with worn brake pads,a wheel with dry brake pads,,,,,,,D,A,False,generate,A,124,7,The correct answer is A.,78.37672997266054,,,
SPLIT_0_OF_1,27,what system is needed for a body to get its needed supply of the gas humans breathe in?,the circulatory system,the digestive system,the school system,central nervous system,,,,,,,A,A,True,generate,A,124,7,A. the circulatory system,78.32379202591255,,,
SPLIT_0_OF_1,28,Every evening a child can look into the night sky and see that the moon is,gone,breaking,falling,moving upwards,,,,,,,D,D,True,generate,D,114,5,D. moving upwards,61.81703804759309,,,
SPLIT_0_OF_1,29,"When it's flying, a plane has no friction with the",wings,ground,air,clouds,,,,,,,B,A,False,generate,A,109,4,A. wings,52.661314024589956,,,
SPLIT_0_OF_1,30,To grow plants require,acid rain,pesticides,shafts of sunlight,moonbeam rays,,,,,,,C,C,True,generate,C,107,11,The correct answer is C. shafts of sunlight,113.34294499829412,,,
SPLIT_0_OF_1,31,What is the best way to guess a babies eye color?,The surroundings they are born in.,Their parents usual diet.,Just take a random guess.,The genealogy records of their family.,,,,,,,D,A,False,generate,A,126,14,The correct answer is A. The surroundings they are born in.,140.32875798875466,,,
SPLIT_0_OF_1,32,What animal eats plants?,eagles,robins,owls,leopards,,,,,,,B,A,False,generate,A,106,6,The correct answer is A,70.76186902122572,,,
SPLIT_0_OF_1,33,Which of these is a hypothesis?,The ice caps will completely melt if global warming continues,The earth is round,The earth revolves around the sun,Gravity causes objects to fall,,,,,,,A,A,True,generate,A,124,6,The correct answer is A,70.08787099039182,,,
SPLIT_0_OF_1,34,What explains the characteristic lunar formations?,remains of ancient ponds,many collisions that have occured,volcanic explosions over millions of years,sink holes due to the moons porous nature,,,,,,,B,A,False,generate,A,122,11,The correct answer is A. remains of ancient ponds,114.25577796762809,,,
SPLIT_0_OF_1,35,Tadpoles start their lives as,Water animals,Frogs,Ants,College Students,,,,,,,A,A,True,generate,A,109,2,A,35.357996996026486,,,
SPLIT_0_OF_1,36,"If a person puts out four apples around their home on the same day, the molecules in which apple would be moving the most rapidly?",the apple sitting on a sunny sidewalk,the apple in the freezer,the apple sitting on the shaded stoop,the apple in a closet,,,,,,,A,A,True,generate,A,144,10,A. the apple sitting on a sunny sidewalk,105.64827400958166,,,
SPLIT_0_OF_1,37,What is used for sensing visual things?,nerves,tibia,nostril,cornea,,,,,,,D,D,True,generate,D,107,5,D. cornea,61.303107999265194,,,
SPLIT_0_OF_1,38,They studied the soil by using,plants,a telescope,roots,a microscope,,,,,,,D,D,True,generate,D,105,5,D. a microscope,61.32557801902294,,,
SPLIT_0_OF_1,39,Bill's arm got cold when he put it inside the,refrigerator,room,jacket,oven,,,,,,,A,A,True,generate,A,108,2,A,35.20158299943432,,,
SPLIT_0_OF_1,40,A recyclable material can be,transformed,traded,thrown away,used more times,,,,,,,D,A,False,generate,A,106,4,A. transformed,52.68490198068321,,,
SPLIT_0_OF_1,41,What is different about birth in humans and chickens?,Mother,Fertilization,Father,the hard shell,,,,,,,D,B,False,generate,B,110,10,The correct answer is B. Fertilization,104.4467450119555,,,
SPLIT_0_OF_1,42,Which of these situations is an example of pollutants?,plastic bags floating in the ocean,mallard ducks floating on a lake,cottonwood seeds floating in the air,cirrus clouds floating in the sky,,,,,,,A,A,True,generate,A,129,13,The correct answer is A. plastic bags floating in the ocean,131.98288396233693,,,
SPLIT_0_OF_1,43,Human reproduction requires,eggs with shells,nest incubation,a nest,a womb,,,,,,,D,A,False,generate,A,106,10,The correct answer is A. eggs with shells,105.15538899926469,,,
SPLIT_0_OF_1,44,Thermometers,can help you monitor a fever,indicate levels of mercury in the blood,read exactly at 98.6 degrees,are used only for babies,,,,,,,A,A,True,generate,A,123,9,A. can help you monitor a fever,96.42161900410429,,,
SPLIT_0_OF_1,45,"if the earth was a living room, what can be done to melt the glaciers?",someone would turn up the room heater,someone would turn up the air conditioner,someone would turn up the music,someone would turn on the light,,,,,,,A,A,True,generate,A,135,14,The correct answer is A. someone would turn up the room heater,139.69834201270714,,,
SPLIT_0_OF_1,46,What would happen when balloons heat up?,they get bigger,they get smaller,nothing happens,they fall down,,,,,,,A,A,True,generate,A,111,6,A. they get bigger,69.49125701794401,,,
SPLIT_0_OF_1,47,"A balloon is filled with helium for a party. After the party, the balloons are left in the living room, where a fireplace is heating the room. The balloons",expand,melt,shrink,fall,,,,,,,A,A,True,generate,A,130,2,A,36.05788300046697,,,
SPLIT_0_OF_1,48,Seals are most likely to be found in what type of environment?,desert,arctic,Mediterranean,tropical,,,,,,,B,A,False,generate,A,111,6,The correct answer is A,69.39127098303288,,,
SPLIT_0_OF_1,49,"When the eggs hatch, the offspring are",killed,hurt,born,cold,,,,,,,C,C,True,generate,C,105,4,C. born,52.247092011384666,,,
SPLIT_0_OF_1,50,Some berries may be eaten by,a bear or person,a bear or shark,a bear or lion,a bear or wolf,,,,,,,A,A,True,generate,A,115,2,A,34.93728401372209,,,
SPLIT_0_OF_1,51,A person has a chance to experience an equinox,weekly,monthly,annually,biannually,,,,,,,D,C,False,generate,C,109,8,The correct answer is C. annually,86.51266602100804,,,
SPLIT_0_OF_1,52,Overpopulation of an organism can,strain the resources of an ecosystem,cause boundless growth of resources,lead to extinction of the organism,cause the ecosystem to flourish,,,,,,,A,,False,generate,,122,9,A. strain the resources of an ecosystem,95.50162398954853,,,
SPLIT_0_OF_1,53,"To improve health, what is a good strategy?",high risk lifestyle,restaurant food,business trip,a spa trip,,,,,,,D,D,True,generate,D,112,6,D. a spa trip,69.74962900858372,,,
SPLIT_0_OF_1,54,A girl and her mom have the same,date of birth,shirt,number of toenails,hair length,,,,,,,C,A,False,generate,A,111,6,A. date of birth,69.28069703280926,,,
SPLIT_0_OF_1,55,The transportation with the most mass is likely a,commercial plane,private plane,bus,private car,,,,,,,A,A,True,generate,A,109,9,The correct answer is A. commercial plane,95.51503002876416,,,
SPLIT_0_OF_1,56,A rabbit may enjoy,meat,compost,peas,pebbles,,,,,,,C,A,False,generate,A,103,4,A. meat,52.499508019536734,,,
SPLIT_0_OF_1,57,"A construction group wants to put a shopping center in town, but the only place available is a small nature park with a trail. Deer and other wildlife frequent the park, since it is the only place in the city where trees and fresh water are available for them. The construction group decides to build the shopping center, which means that",the deer are moved to a zoo,the trail is expanded,the mall has a nature park in it,the wildlife environment is destroyed,,,,,,,D,C,False,generate,C,183,7,The correct answer is C.,81.91175700630993,,,
SPLIT_0_OF_1,58,Owls are likely to hunt at,3pm,2am,6pm,7am,,,,,,,B,A,False,generate,A,113,6,The correct answer is A,70.3178679686971,,,
SPLIT_0_OF_1,59,What could be a positive aspect of a tree being cut down?,the plants that were under the tree will have access to more light,the squirrels that were in that tree will have an easier time getting to their home,Plants under the tree will get cooled off by the shade,The sun will shine brighter than before,,,,,,,A,A,True,generate,A,153,7,The correct answer is A.,79.7627930296585,,,
SPLIT_0_OF_1,60,Birds carrying away fruit helps the tree,grow,fertilize,reproduce,conquer,,,,,,,C,A,False,generate,A,106,2,A,35.63890903024003,,,
SPLIT_0_OF_1,61,"If a UFO is flying overhead and looks small, then large, then",the UFO is calling,the UFO had been close,the UFO is approaching,the UFO is leaving,,,,,,,C,A,False,generate,A,124,7,A. the UFO is calling,78.48768803523853,,,
SPLIT_0_OF_1,62,Inherited behavior is exhibited when,bears take a long winter sleep,dogs sit on command,seals clap for their trainers,rats navigate thru a maze,,,,,,,A,A,True,generate,A,119,6,The correct answer is A,70.27190399821848,,,
SPLIT_0_OF_1,63,What likely explains deforestation?,Increased insect populations,Clearing for farming,reduction in rainfall,More carbon dioxide,,,,,,,B,B,True,generate,B,111,7,B. Clearing for farming,78.31579097546637,,,
SPLIT_0_OF_1,64,Mosquitoes enjoy all the people at a BBQ in the summer for what reason?,steak,blood,nice weather,taking food,,,,,,,B,A,False,generate,A,115,4,A. steak,52.09639901295304,,,
SPLIT_0_OF_1,65,The surface of the moon contains,dogs,water,high peaks,humans,,,,,,,C,B,False,generate,B,104,4,B. water,52.885087963659316,,,
SPLIT_0_OF_1,66,A tool used to identify the percent chance of a trait being passed down has at least,four boxes,eight boxes,two boxes,six boxes,,,,,,,A,A,True,generate,A,118,9,The correct answer is A. four boxes,96.35208296822384,,,
SPLIT_0_OF_1,67,"A prisoner is kept in a stone room, unable to see the sun. The prisoner knows that he needs vitamin D to survive, so he",asks for milk,asks for television,asks for water,asks for sleep,,,,,,,A,C,False,generate,C,133,6,C. asks for water,70.6766250077635,,,
SPLIT_0_OF_1,68,When trying to pull a rose out of the ground why do you encounter resistance?,roots,tensile strength,plant temperature,plant color,,,,,,,A,A,True,generate,A,116,4,A. roots,52.65783896902576,,,
SPLIT_0_OF_1,69,A bat flew through the sky without hitting anything due to which of these?,rainy sky to fly in,fast truck to drive,a car with gasoline,surfaces to reflect sound off,,,,,,,D,D,True,generate,D,125,8,D. surfaces to reflect sound off,86.84752701083198,,,
SPLIT_0_OF_1,70,How can we see that the coloration of fur is an inherited characteristic?,puppies have soft fur,kittens look like their parents,all mammals are born with fur,baby rats are mostly bald,,,,,,,B,B,True,generate,B,127,8,B. kittens look like their parents,87.34130801167339,,,
SPLIT_0_OF_1,71,Decaying vegetation is part of the process that,enables nuclear power to function,enables to emitting of light beams,enables gas powered motors to operate,enables windmills to power electric grids,,,,,,,C,D,False,generate,D,127,11,D. enables windmills to power electric grids,112.57692304207012,,,
SPLIT_0_OF_1,72,"After a torrential downpour over a week, a man notices that the pond in his backyard is",melted,dehydrated,bloated,salted,,,,,,,C,A,False,generate,A,121,2,A,35.2694530156441,,,
SPLIT_0_OF_1,73,The amount of friction and the speed of an object have what kind of relationship?,inverse,reverse,direct,equal,,,,,,,A,A,True,generate,A,112,4,A. inverse,52.97836597310379,,,
SPLIT_0_OF_1,74,A fallen leaf,will turn into a tree,will become bright green,will begin to recycle the nutrients that made up its structure,is likely to continue to grow,,,,,,,C,A,False,generate,A,122,6,The correct answer is A,69.83701098943129,,,
SPLIT_0_OF_1,75,Over a period of time the weather can change,The color of my hair,The way I walk,The size of a statue,The sound a computer makes,,,,,,,C,A,False,generate,A,121,12,The correct answer is A. The color of my hair,121.60234700422734,,,
SPLIT_0_OF_1,76,Plant growth may cause,an uptick in the number of leaves,a surge in leaf disease,a gradual decrease in leaves,a rapid decline of the leaves,,,,,,,A,A,True,generate,A,121,11,A. an uptick in the number of leaves,113.02300699753687,,,
SPLIT_0_OF_1,77,The man's heart skipped a beat and he felt pain after touching which of these?,ice cube,water,electrical transformer,grass,,,,,,,C,A,False,generate,A,115,2,A,35.067097982391715,,,
SPLIT_0_OF_1,78,Which substance is capable of dripping?,Oxygen,Juice,Wood,Lightning,,,,,,,B,D,False,generate,D,103,4,D. Lightning,52.44875798234716,,,
SPLIT_0_OF_1,79,If bacon is left too long on a hot stove top,it will be cooked perfectly,it will be bacteria laden,it will become blackened,it will be left raw,,,,,,,C,D,False,generate,D,124,8,D. it will be left raw,87.28183200582862,,,
SPLIT_0_OF_1,80,the dashboard reading in a jaguar would likely be set to which of these?,set to calories,set to volume,set to kilometers,set to width,,,,,,,C,A,False,generate,A,120,6,A. set to calories,70.43105200864375,,,
SPLIT_0_OF_1,81,are explosions safe?,they could harm living things,they are very safe,they cause nothing serious,none of these,,,,,,,A,A,True,generate,A,112,12,The correct answer is A. they could harm living things,122.62310599908233,,,
SPLIT_0_OF_1,82,The lowest temperature on the trip was at,the mountain pass,the plain,the large hill,the canyon,,,,,,,A,A,True,generate,A,111,2,A,35.32717103371397,,,
SPLIT_0_OF_1,83,What is the benefit to using a frosted window film over a non treated windows?,they are easier to make,they let in less light,they are cheaper to produce,they are much stronger,,,,,,,B,B,True,generate,B,128,12,The correct answer is B. they let in less light,122.04431096324697,,,
SPLIT_0_OF_1,84,Ocean water contains,copious amounts of seltzer,scant amounts of sodium chloride,scant amounts of carbonation,copious amounts of the combination of Na and Cl,,,,,,,D,D,True,generate,D,123,13,D. copious amounts of the combination of Na and Cl,129.82143403496593,,,
SPLIT_0_OF_1,85,A cheetah that runs all day will find it has lost a lot of,blood,water,prey,spots,,,,,,,B,A,False,generate,A,113,4,A. blood,52.672139019705355,,,
SPLIT_0_OF_1,86,Beak shape can influence a bird's ability,to give birth to live young,to mate with it's partner,to fly to warmer climates,to chew up certain worms,,,,,,,D,A,False,generate,A,124,9,A. to give birth to live young,95.16091499244794,,,
SPLIT_0_OF_1,87,Some blind people have demonstrated bat-like skills by:,sensing shapes by light and shadows,having a unusually strong sense of smell,sensing nearby objects by temperature change,using sound to 'see',,,,,,,D,,False,generate,,126,9,D. using sound to 'see',95.36095499061048,,,
SPLIT_0_OF_1,88,December 21st through March 20 is a three month period which is an example of what?,A session,A Match,A Season,Autumn,,,,,,,C,C,True,generate,C,121,5,C. A Season,61.01550697349012,,,
SPLIT_0_OF_1,89,Seeds provide new plants with,life sustaining elements,essentials for photosynthesis,water and hydrogen,storage for roots,,,,,,,A,A,True,generate,A,112,2,A,35.174902994185686,,,
SPLIT_0_OF_1,90,What is a more comfortable color to have for your automobile upholstery if living in a desert?,ecru,red,black,navy,,,,,,,A,A,True,generate,A,115,5,A. ecru,60.626441962085664,,,
SPLIT_0_OF_1,91,The salamander could eat a large amounts of what?,fettuccine if left around,waxy leaves from certain plants,dead carcass meat from livestock,six legged winged organisms,,,,,,,D,A,False,generate,A,129,2,A,35.81905097234994,,,
SPLIT_0_OF_1,92,A person can see,a radio recording,an emotion,a written message,an abstract idea,,,,,,,C,C,True,generate,C,108,10,The correct answer is C. a written message,104.57327496260405,,,
SPLIT_0_OF_1,93,"When looking for good soil for plants, typically what is optimal?",malleable and nutritious,dry and sandy,grainy and bitter,compact and hard,,,,,,,A,A,True,generate,A,120,2,A,35.29980900930241,,,
SPLIT_0_OF_1,94,Animals are drawn to,gold,houses,feeders,Carbon Dioxide,,,,,,,C,C,True,generate,C,105,5,C. feeders,60.9520580037497,,,
SPLIT_0_OF_1,95,Squirrels spend their fall,looking for pretty leaves to collect,stockpiling rocks for fighting in the winter,stockpiling pecans for the frigid months,collecting twigs to keep warm,,,,,,,C,D,False,generate,D,130,9,D. collecting twigs to keep warm,96.5033050160855,,,
SPLIT_0_OF_1,96,Rainbows are always found after what?,A fire,A tornado,Rainfall,Cereal,,,,,,,C,C,True,generate,C,108,5,C. Rainfall,61.45862000994384,,,
SPLIT_0_OF_1,97,Crop rotation has a positive impact on what?,government mentality,dirt quality,town economies,crop watering,,,,,,,B,B,True,generate,B,109,9,The correct answer is B. dirt quality,95.90495197335258,,,
SPLIT_0_OF_1,98,the best method for detecting texture is,rubbing it,seeing it,hearing it,tasting it,,,,,,,A,A,True,generate,A,108,9,The correct answer is A. rubbing it,96.14534000866115,,,
SPLIT_0_OF_1,99,Cold-blooded animals are often,fast,large,hairless,slow,,,,,,,C,D,False,generate,D,104,4,D. slow,52.64927604002878,,,
SPLIT_0_OF_1,100,Grey clouds can bring,sunlight,falling water molecules,blooming flowers,drought conditions,,,,,,,B,A,False,generate,A,106,2,A,35.348650009837,,,
SPLIT_0_OF_1,101,Which animal is considered a predator?,ant,snake,elephant,giraffe,,,,,,,B,B,True,generate,B,104,8,The correct answer is B. snake,87.3889040085487,,,
SPLIT_0_OF_1,102,Pollinators,enable plants to continue flourishing,play an unimportant role in the reproduction process,are useless to plants,are considered unwanted pests,,,,,,,A,A,True,generate,A,118,12,The correct answer is A. enable plants to continue flourishing,121.89199699787423,,,
SPLIT_0_OF_1,103,"A farmer harvests seeds from some plants, such as tomatoes, in order to plant them later on. These seeds, once planted",have their own dirt,have their own sunlight,have a lot of sand,contain their necessary nutrition,,,,,,,D,D,True,generate,D,136,7,D. contain their necessary nutrition,79.5634759706445,,,
SPLIT_0_OF_1,104,What type of characteristics are people not born with?,genetics,skills,physical attributes,height,,,,,,,B,A,False,generate,A,107,4,A. genetics,52.377122978214175,,,
SPLIT_0_OF_1,105,A spinning object is used to make,steam,heat,water,electricity,,,,,,,D,D,True,generate,D,104,4,D. electricity,52.859493996948004,,,
SPLIT_0_OF_1,106,One of the negative consequences of offshore oil platforms is,evaporation of the surrounding water,discharge of liquid petroleum in the surrounding sea,improvement in the conditions of sea life,increase in the birthrate of sea birds,,,,,,,B,A,False,generate,A,132,2,A,36.01649700431153,,,
SPLIT_0_OF_1,107,The unit of measure derived from French word millilitre is a unit used for measuring volume generally used for values between 1 and,1000,250,5000,300,,,,,,,A,A,True,generate,A,137,8,A. 1000,87.52235100837424,,,
SPLIT_0_OF_1,108,"A man's child runs through the yard in the sprinklers, getting mud all over their feet. The child then runs around on the porch, tracking mud everywhere. While the mud is still wet, the man decides to clean off the porch by",getting a new child,yelling at the mud,asking the child to stop,turning on the hose,,,,,,,D,D,True,generate,D,159,7,D. turning on the hose,79.99289402505383,,,
SPLIT_0_OF_1,109,Earthquakes,only happen in California,cause solar and lunar eclipses,will break your vases,make bridges much safer,,,,,,,C,A,False,generate,A,115,6,The correct answer is A,69.50490304734558,,,
SPLIT_0_OF_1,110,A seismograph can accurately describe,how rough the footing will be,how bad the weather will be,how stable the ground will be,how shaky the horse will be,,,,,,,C,C,True,generate,C,124,13,The correct answer is C. how stable the ground will be,129.49485902208835,,,
SPLIT_0_OF_1,111,"Light from further away may appear to be less bright than other, closer sources, such as in which instance?",the sun is always bright,the moon is brighter than stars,the moon is brighter than a floodlight,the sun is darker than the moon,,,,,,,B,C,False,generate,C,140,11,C. the moon is brighter than a floodlight,113.32981794839725,,,
SPLIT_0_OF_1,112,A plant needs a specific climate to grow and,wither,persist,die,decay,,,,,,,B,B,True,generate,B,107,8,The correct answer is B. persist,87.05836703302339,,,
SPLIT_0_OF_1,113,Banging on a drum causes,music to be loud,music to be appealing,reverberations to strike the eardrum,concerts to sell out,,,,,,,C,A,False,generate,A,120,2,A,35.31644301256165,,,
SPLIT_0_OF_1,114,What may have been formed by a volcano?,Mt. McKinley,Lake Pontchartrain,The great lakes,Niagara Falls,,,,,,,A,C,False,generate,C,114,10,The correct answer is C. The great lakes,103.96892897551879,,,
SPLIT_0_OF_1,115,"Humans, cats, dogs, and elephants are known as mammals because their kids are born alive. Non-mammalian babies are born",old,dead,in an egg,big,,,,,,,C,C,True,generate,C,125,6,C. in an egg,69.93540801340714,,,
SPLIT_0_OF_1,116,Wind can cause,basements to flood due to weather,small birds to kill large birds,waterfalls to flow backwards,stones to weather down to pebbles,,,,,,,D,D,True,generate,D,122,6,The correct answer is D,69.91234002634883,,,
SPLIT_0_OF_1,117,Inherited characteristics,include mice being able to navigate a maze,include learning to sit on command,include dolphins doing tricks for their trainers,include spots on a ladybug,,,,,,,D,A,False,generate,A,123,15,The correct answer is A. include mice being able to navigate a maze,147.49477698933333,,,
SPLIT_0_OF_1,118,How could we determine approximately how far a bird is from the ground?,"Measure the altitude of the bird using a reference point, such as a tall building.",Identify the species of bird,Ask the bird how high it was when it returns back to earth,Measure the bird's mass,,,,,,,A,,False,generate,,145,16,"A. Measure the altitude of the bird using a reference point, such as a",156.50466497754678,,,
SPLIT_0_OF_1,119,Endangered pandas are sometimes,accidentally dropped into volcanoes,confined to enclosures to be viewed by the public,found eating corn in the middle of North America,made into delicious rare steaks,,,,,,,B,B,True,generate,B,128,16,The correct answer is B. confined to enclosures to be viewed by the public,156.41287103062496,,,
SPLIT_0_OF_1,120,Algae can be found in,reservoir,meat,street,tree,,,,,,,A,A,True,generate,A,103,2,A,35.35185201326385,,,
SPLIT_0_OF_1,121,A toaster converts electrical energy into heat energy for toasting much like,a campfire toasts bread,a microwave heats soup,a fire burns paper,a small oven works,,,,,,,D,D,True,generate,D,124,7,D. a small oven works,78.27349298167974,,,
SPLIT_0_OF_1,122,"An octopus, when in danger and unable to swim to safety, may find itself",mimicking other things,melting into sand,creating new homes,mocking other fish,,,,,,,A,A,True,generate,A,123,2,A,35.724571032915264,,,
SPLIT_0_OF_1,123,What does someone do when creating music?,hit a toy baseball with a bat,shake a baby rattle with your hand,bang the wall with your fist,pluck the strings of a fingerboard with your fingers,,,,,,,D,D,True,generate,D,132,14,D. pluck the strings of a fingerboard with your fingers,139.8849249817431,,,
SPLIT_0_OF_1,124,The pull the human planet space rock orbiter has on certain bodies of dihydrogen monooxide results in?,telescope views,water level fluctuations,animal,plant harvesting,,,,,,,B,A,False,generate,A,124,2,A,35.9480080078356,,,
SPLIT_0_OF_1,125,"Since density = mass / volume, denser liquids such as water sink more than",baby oil,corn syrup or,milk,honey,,,,,,,A,A,True,generate,A,116,5,A. baby oil,61.3585960236378,,,
SPLIT_0_OF_1,126,Photosynthesis can be performed by,a cabbage cell,a bee cell,a bear cell,a cat cell,,,,,,,A,A,True,generate,A,111,6,A. a cabbage cell,69.55045601353049,,,
SPLIT_0_OF_1,127,The force exerted on an object and distance traveled have what kind of relationship?,reverse,inverse,equal,direct,,,,,,,D,D,True,generate,D,112,4,D. direct,52.50811798032373,,,
SPLIT_0_OF_1,128,all cells use cellular respiration to,photosynthesize,release waste,perform meiosis,release energy,,,,,,,B,D,False,generate,D,110,5,D. release energy,60.96146599156782,,,
SPLIT_0_OF_1,129,The viewing oriented sensor of a prairie creature are for what?,reproductive purposes,viewing sounds,sensing views,sensing tastes,,,,,,,C,,False,generate,,113,5,C. sensing views,61.31214101333171,,,
SPLIT_0_OF_1,130,"A dog is going to have to corral sheep for the afternoon, so it needs to prepare its body for the enormous workload ahead of it. The dog is",breaks for birds on the road,given a large breakfast,eats a few corn cobs,given two apples to watch,,,,,,,B,A,False,generate,A,146,13,The correct answer is A. breaks for birds on the road,130.56566996965557,,,
SPLIT_0_OF_1,131,"A woman sells bracelets that she makes. The bracelets gain popularity, and the woman makes incredibly large amounts of money from the sales. After a while, very few people are still buying the bracelets, so",the woman makes more money,the woman makes the same amount of money,the woman spends more money,the woman makes less money,,,,,,,D,A,False,generate,A,156,12,The correct answer is A. the woman makes more money,122.91401502443478,,,
SPLIT_0_OF_1,132,A desert environment is,"dry, grass covered, and humid","lush, green, and tropical","arid, parched, and sun-baked","dry, damp, and lush",,,,,,,C,C,True,generate,C,126,16,"The correct answer is C. arid, parched, and sun-baked",156.82185301557183,,,
